Date,Open,High,Low,Close,Adj Close,Volume
2014-09-22,0.486750,0.486750,0.471750,0.472250,0.451541,221464000
2014-09-23,0.469750,0.475500,0.468000,0.470250,0.449629,196144000
2014-09-24,0.470000,0.474500,0.469500,0.473000,0.452258,159592000
2014-09-25,0.472500,0.473750,0.461750,0.462750,0.442458,298440000
2014-09-26,0.464250,0.467250,0.462250,0.463750,0.443414,241188000
2014-09-29,0.460000,0.466250,0.455500,0.463000,0.442697,208540000
2014-09-30,0.461000,0.464500,0.455750,0.461250,0.441024,277204000
2014-10-01,0.462000,0.465250,0.455500,0.456750,0.436721,350976000
2014-10-02,0.456000,0.458250,0.444250,0.454750,0.434809,288996000
2014-10-03,0.457500,0.463750,0.455750,0.455750,0.435765,239140000
2014-10-06,0.457500,0.461250,0.450000,0.453000,0.433135,199032000
2014-10-07,0.451000,0.455500,0.447750,0.448250,0.428594,301896000
2014-10-08,0.447750,0.458750,0.444250,0.456500,0.436482,260172000
2014-10-09,0.454500,0.455000,0.444000,0.447750,0.428115,306956000
2014-10-10,0.444250,0.445750,0.421000,0.421250,0.402778,691376000
2014-10-13,0.424000,0.432500,0.419250,0.419750,0.401343,397628000
2014-10-14,0.425500,0.441250,0.423000,0.429500,0.410666,376620000
2014-10-15,0.423250,0.438250,0.420500,0.436000,0.416881,404428000
2014-10-16,0.428250,0.441250,0.427250,0.436250,0.417120,351116000
2014-10-17,0.441500,0.446500,0.433750,0.435500,0.416403,290716000
2014-10-20,0.435500,0.443250,0.432500,0.439250,0.419988,200336000
2014-10-21,0.442500,0.458500,0.441250,0.458000,0.437916,351092000
2014-10-22,0.457250,0.458750,0.447250,0.447250,0.427637,239512000
2014-10-23,0.455000,0.460500,0.451750,0.457250,0.437199,214476000
2014-10-24,0.460000,0.464750,0.457250,0.462000,0.441741,210156000
2014-10-27,0.461750,0.464000,0.456750,0.462250,0.441980,145092000
2014-10-28,0.461000,0.473750,0.460500,0.473250,0.452497,192580000
2014-10-29,0.471250,0.474000,0.466000,0.470250,0.449629,168340000
2014-10-30,0.469000,0.471000,0.461250,0.467250,0.446760,170260000
2014-10-31,0.478000,0.488750,0.475500,0.488500,0.467079,256316000
2014-11-03,0.499750,0.501500,0.494250,0.496750,0.474967,308732000
2014-11-04,0.500000,0.505000,0.491750,0.503250,0.481182,360196000
2014-11-05,0.506250,0.506500,0.499500,0.503250,0.481182,335652000
2014-11-06,0.504250,0.506250,0.496500,0.505500,0.483333,394088000
2014-11-07,0.511250,0.517250,0.489750,0.494750,0.473054,450800000
2014-11-10,0.494250,0.503750,0.493000,0.500500,0.478552,293388000
2014-11-11,0.497500,0.500250,0.490250,0.494500,0.472816,212992000
2014-11-12,0.492750,0.494000,0.484500,0.491250,0.469708,204584000
2014-11-13,0.493000,0.493750,0.484750,0.488750,0.467318,225328000
2014-11-14,0.489250,0.494750,0.484500,0.494750,0.473054,160248000
2014-11-17,0.492500,0.497750,0.489250,0.492500,0.470903,158732000
2014-11-18,0.492750,0.505500,0.491500,0.504250,0.482138,207772000
2014-11-19,0.502500,0.504000,0.495000,0.500250,0.480338,240300000
2014-11-20,0.496750,0.509000,0.495250,0.508500,0.488259,220968000
2014-11-21,0.513000,0.513750,0.507000,0.511250,0.490900,198976000
2014-11-24,0.512500,0.516750,0.510500,0.514500,0.494020,136004000
2014-11-25,0.513500,0.518000,0.512500,0.514250,0.493780,190240000
2014-11-26,0.511250,0.523500,0.511000,0.523000,0.502182,219264000
2014-11-28,0.524750,0.527250,0.520000,0.524250,0.503382,124832000
2014-12-01,0.522000,0.525000,0.513750,0.514500,0.494020,190060000
2014-12-02,0.514000,0.517500,0.509250,0.515250,0.494740,245952000
2014-12-03,0.517750,0.528750,0.516250,0.528500,0.507463,284424000
2014-12-04,0.527750,0.529750,0.520250,0.523750,0.502902,185332000
2014-12-05,0.524000,0.529500,0.523750,0.526750,0.505783,165680000
2014-12-08,0.526000,0.531250,0.515750,0.520000,0.499301,226944000
2014-12-09,0.516750,0.519500,0.509000,0.518250,0.497621,239448000
2014-12-10,0.516750,0.518750,0.506250,0.506750,0.486579,204364000
2014-12-11,0.509750,0.513250,0.505500,0.506500,0.486339,135652000
2014-12-12,0.499750,0.504250,0.490250,0.490750,0.471216,323964000
2014-12-15,0.496500,0.505500,0.487750,0.489250,0.469775,254696000
2014-12-16,0.488750,0.496500,0.483500,0.483750,0.464494,185308000
2014-12-17,0.493500,0.504250,0.477500,0.503500,0.483458,345596000
2014-12-18,0.509750,0.515750,0.500750,0.505500,0.485379,226156000
2014-12-19,0.509000,0.512500,0.504250,0.510500,0.490180,325528000
2014-12-22,0.510000,0.519500,0.508250,0.519500,0.498821,148976000
2014-12-23,0.523500,0.526000,0.515750,0.516250,0.495701,109280000
2014-12-24,0.517500,0.518250,0.513750,0.514250,0.493780,45644000
2014-12-26,0.514250,0.517500,0.513000,0.514750,0.494260,52636000
2014-12-29,0.513250,0.517500,0.510750,0.514000,0.493540,82944000
2014-12-30,0.510500,0.513000,0.508500,0.509250,0.488979,112120000
2014-12-31,0.510000,0.512750,0.499750,0.501250,0.481298,166300000
2015-01-02,0.503250,0.507000,0.495250,0.503250,0.483218,113680000
2015-01-05,0.503250,0.504750,0.492500,0.494750,0.475057,197952000
2015-01-06,0.495500,0.496000,0.479250,0.479750,0.460654,197764000
2015-01-07,0.483250,0.487500,0.477000,0.478500,0.459453,321808000
2015-01-08,0.484000,0.499500,0.483750,0.496500,0.476737,283780000
2015-01-09,0.498250,0.502250,0.491500,0.498500,0.478657,209540000
2015-01-12,0.499750,0.500000,0.487750,0.492250,0.472656,190732000
2015-01-13,0.496000,0.506000,0.488000,0.491500,0.471936,236720000
2015-01-14,0.486250,0.495000,0.485000,0.493500,0.473856,155260000
2015-01-15,0.497000,0.500000,0.489750,0.490000,0.470496,188932000
2015-01-16,0.489250,0.499500,0.487750,0.499000,0.479137,181512000
2015-01-20,0.502500,0.505250,0.494250,0.500500,0.480578,140308000
2015-01-21,0.497750,0.508750,0.494250,0.507500,0.487299,144780000
2015-01-22,0.508500,0.517750,0.503250,0.516250,0.495701,159712000
2015-01-23,0.516750,0.518750,0.512500,0.517750,0.497141,120416000
2015-01-26,0.515500,0.518000,0.512250,0.515500,0.494981,133240000
2015-01-27,0.507500,0.508000,0.489750,0.490750,0.471216,357948000
2015-01-28,0.496750,0.498750,0.482500,0.482750,0.463534,272728000
2015-01-29,0.483000,0.497250,0.480750,0.494500,0.474816,235340000
2015-01-30,0.491000,0.496750,0.479250,0.480000,0.460894,298200000
2015-02-02,0.483000,0.492500,0.473500,0.490500,0.470976,259604000
2015-02-03,0.494000,0.503250,0.491500,0.502750,0.482738,183468000
2015-02-04,0.501250,0.509750,0.499750,0.504000,0.483938,181516000
2015-02-05,0.504500,0.512500,0.504000,0.512250,0.491860,140448000
2015-02-06,0.511750,0.517750,0.507750,0.510000,0.489699,210524000
2015-02-09,0.507000,0.511000,0.503750,0.509500,0.489219,273944000
2015-02-10,0.510000,0.524000,0.507750,0.523750,0.502902,226204000
2015-02-11,0.525000,0.525000,0.516750,0.520250,0.499541,320832000
2015-02-12,0.550000,0.562500,0.546750,0.557500,0.535309,676904000
2015-02-13,0.556250,0.558500,0.547750,0.557750,0.535549,310084000
2015-02-17,0.556750,0.562250,0.553250,0.559500,0.537229,203340000
2015-02-18,0.558750,0.559750,0.552000,0.553000,0.530988,170948000
2015-02-19,0.560000,0.561000,0.552000,0.554500,0.532428,169432000
2015-02-20,0.554000,0.558750,0.550000,0.558500,0.536269,157752000
2015-02-23,0.558250,0.558250,0.551250,0.554000,0.531948,125008000
2015-02-24,0.554000,0.557750,0.549000,0.557750,0.537611,149356000
2015-02-25,0.555500,0.558000,0.551000,0.553500,0.533514,123820000
2015-02-26,0.554000,0.558250,0.550500,0.555000,0.534960,152864000
2015-02-27,0.553500,0.554750,0.549500,0.551500,0.531587,157492000
2015-03-02,0.550000,0.568000,0.549250,0.565000,0.544599,301512000
2015-03-03,0.560750,0.563500,0.552750,0.554500,0.534478,160344000
2015-03-04,0.552500,0.562000,0.550250,0.560750,0.540503,226840000
2015-03-05,0.560750,0.572500,0.559250,0.571500,0.550865,323056000
2015-03-06,0.568250,0.571000,0.563250,0.563750,0.543394,257392000
2015-03-09,0.564000,0.569500,0.562750,0.565250,0.544840,222388000
2015-03-10,0.567750,0.578750,0.566750,0.575000,0.554238,527212000
2015-03-11,0.575000,0.582500,0.570500,0.572000,0.551346,262120000
2015-03-12,0.566500,0.570750,0.556000,0.566750,0.546286,406972000
2015-03-13,0.564000,0.569000,0.556250,0.567500,0.547009,359288000
2015-03-16,0.572000,0.577750,0.568250,0.574250,0.553515,236956000
2015-03-17,0.573000,0.581500,0.569000,0.581250,0.560262,299900000
2015-03-18,0.581250,0.584250,0.566500,0.571750,0.551105,413844000
2015-03-19,0.573750,0.582500,0.569500,0.580500,0.559540,310756000
2015-03-20,0.585250,0.590250,0.579750,0.586750,0.565564,462084000
2015-03-23,0.569250,0.576750,0.567500,0.567750,0.547250,426012000
2015-03-24,0.566000,0.570000,0.557500,0.560000,0.539780,330480000
2015-03-25,0.559750,0.559750,0.524250,0.526000,0.507007,542552000
2015-03-26,0.515250,0.526500,0.511500,0.524250,0.505321,311920000
2015-03-27,0.527250,0.536500,0.518750,0.534500,0.515200,318288000
2015-03-30,0.537000,0.539500,0.530000,0.536750,0.517369,253252000
2015-03-31,0.535250,0.535750,0.522750,0.523250,0.504356,357276000
2015-04-01,0.525250,0.527000,0.516250,0.525250,0.506284,330768000
2015-04-02,0.528250,0.529750,0.522000,0.526500,0.507489,192204000
2015-04-06,0.524250,0.543500,0.518750,0.541750,0.522189,515864000
2015-04-07,0.541750,0.552500,0.538750,0.546500,0.526767,413964000
2015-04-08,0.547000,0.552500,0.541750,0.550500,0.530623,366432000
2015-04-09,0.546250,0.565000,0.546000,0.563250,0.542912,379432000
2015-04-10,0.563750,0.569250,0.561750,0.569000,0.548455,258728000
2015-04-13,0.567750,0.571000,0.561250,0.563750,0.543394,236724000
2015-04-14,0.561500,0.563750,0.553500,0.559000,0.538816,220276000
2015-04-15,0.560500,0.570000,0.557750,0.565750,0.545322,243560000
2015-04-16,0.562500,0.567250,0.558250,0.562250,0.541948,155284000
2015-04-17,0.550500,0.560500,0.550250,0.555000,0.534960,293636000
2015-04-20,0.557500,0.561000,0.551250,0.552250,0.532310,231624000
2015-04-21,0.559000,0.559000,0.548750,0.551500,0.531587,230456000
2015-04-22,0.554750,0.558500,0.546250,0.557750,0.537611,207420000
2015-04-23,0.547500,0.560750,0.541250,0.555500,0.535442,259380000
2015-04-24,0.555250,0.555500,0.544500,0.550750,0.530864,240960000
2015-04-27,0.552500,0.564750,0.547750,0.555000,0.534960,248456000
2015-04-28,0.554000,0.559750,0.548750,0.557750,0.537611,234484000
2015-04-29,0.553750,0.559250,0.551250,0.553500,0.533514,195156000
2015-04-30,0.550750,0.557750,0.549500,0.555000,0.534960,218844000
2015-05-01,0.559500,0.570500,0.557000,0.568750,0.548214,256968000
2015-05-04,0.568250,0.572000,0.563500,0.565250,0.544840,200720000
2015-05-05,0.563250,0.564000,0.548250,0.550750,0.530864,292928000
2015-05-06,0.553750,0.559000,0.545250,0.552500,0.532550,316484000
2015-05-07,0.550250,0.564000,0.548500,0.562250,0.541948,534564000
2015-05-08,0.525250,0.546000,0.512250,0.520750,0.501947,1146552000
2015-05-11,0.513500,0.521000,0.509500,0.515750,0.497127,544144000
2015-05-12,0.512000,0.525000,0.511750,0.520750,0.501947,388800000
2015-05-13,0.524500,0.528500,0.518750,0.523750,0.504839,308524000
2015-05-14,0.525250,0.535000,0.524000,0.532250,0.513032,293052000
2015-05-15,0.534500,0.537000,0.529250,0.532500,0.513273,215824000
2015-05-18,0.531250,0.535000,0.528750,0.531750,0.512550,324972000
2015-05-19,0.530000,0.531750,0.525000,0.526000,0.509354,253808000
2015-05-20,0.526250,0.532500,0.525500,0.526000,0.509354,196824000
2015-05-21,0.526250,0.528500,0.521750,0.522250,0.505723,239692000
2015-05-22,0.523500,0.525500,0.520250,0.521500,0.504996,212592000
2015-05-26,0.519000,0.522500,0.514250,0.518250,0.501849,259732000
2015-05-27,0.521750,0.548500,0.520000,0.546000,0.528721,432332000
2015-05-28,0.546000,0.555250,0.545000,0.553500,0.535984,327656000
2015-05-29,0.553500,0.557000,0.552500,0.553250,0.535742,335168000
2015-06-01,0.556750,0.565000,0.553250,0.559500,0.541794,372660000
2015-06-02,0.556000,0.559000,0.548000,0.548500,0.531142,224304000
2015-06-03,0.550000,0.554250,0.541500,0.542500,0.525332,250788000
2015-06-04,0.539250,0.554000,0.539250,0.552250,0.534773,323712000
2015-06-05,0.550500,0.559000,0.544750,0.556500,0.538889,313320000
2015-06-08,0.554750,0.558500,0.537500,0.543750,0.526542,342812000
2015-06-09,0.544250,0.550500,0.543250,0.546500,0.529205,256888000
2015-06-10,0.540000,0.543500,0.533750,0.536750,0.519764,529460000
2015-06-11,0.536750,0.546250,0.536750,0.542500,0.525332,283052000
2015-06-12,0.539000,0.542250,0.526500,0.527750,0.511049,323728000
2015-06-15,0.525000,0.529250,0.521000,0.526750,0.510081,306548000
2015-06-16,0.525750,0.534000,0.520500,0.533250,0.516374,256892000
2015-06-17,0.533000,0.542500,0.531750,0.539500,0.522427,233544000
2015-06-18,0.544000,0.552000,0.542500,0.548500,0.531142,299404000
2015-06-19,0.548500,0.553000,0.541750,0.546750,0.529447,355656000
2015-06-22,0.547750,0.550750,0.536250,0.544500,0.527269,514236000
2015-06-23,0.545500,0.549750,0.526250,0.530500,0.513712,414064000
2015-06-24,0.529750,0.532500,0.522750,0.525250,0.508628,253368000
2015-06-25,0.525250,0.532500,0.525250,0.529250,0.512501,350460000
2015-06-26,0.525000,0.525500,0.516250,0.518500,0.502091,421296000
2015-06-29,0.512500,0.517750,0.502250,0.503000,0.487082,391724000
2015-06-30,0.506000,0.508250,0.499250,0.502750,0.486840,315916000
2015-07-01,0.515250,0.522500,0.505500,0.510000,0.493861,302892000
2015-07-02,0.509750,0.513750,0.507250,0.510500,0.494345,145764000
2015-07-06,0.506250,0.513250,0.500500,0.504250,0.488292,214776000
2015-07-07,0.501250,0.503250,0.479000,0.494750,0.479093,594252000
2015-07-08,0.492000,0.495000,0.487250,0.491250,0.475704,332492000
2015-07-09,0.499000,0.501250,0.482250,0.485250,0.469894,357588000
2015-07-10,0.491500,0.498250,0.490250,0.493750,0.478125,216708000
2015-07-13,0.498750,0.499750,0.493750,0.497000,0.481272,212472000
2015-07-14,0.497750,0.498250,0.490750,0.497250,0.481514,249216000
2015-07-15,0.496000,0.499250,0.489250,0.493750,0.478125,265732000
2015-07-16,0.496750,0.504750,0.495000,0.504750,0.488777,282848000
2015-07-17,0.503000,0.503500,0.495250,0.501750,0.485871,220372000
2015-07-20,0.501750,0.503750,0.491250,0.492500,0.476914,188412000
2015-07-21,0.491500,0.501750,0.491500,0.494750,0.479093,149720000
2015-07-22,0.491250,0.491250,0.479250,0.485250,0.469894,356472000
2015-07-23,0.486250,0.498500,0.485250,0.491250,0.475704,169916000
2015-07-24,0.494750,0.495250,0.483500,0.485500,0.470136,188844000
2015-07-27,0.481250,0.488250,0.477250,0.482750,0.467473,192420000
2015-07-28,0.484000,0.496500,0.479000,0.493250,0.477641,198308000
2015-07-29,0.492250,0.503250,0.490250,0.499250,0.483451,232680000
2015-07-30,0.498000,0.505500,0.498000,0.500500,0.484661,190180000
2015-07-31,0.502500,0.502750,0.495750,0.498750,0.482966,218340000
2015-08-03,0.502750,0.507750,0.496250,0.507250,0.491198,397132000
2015-08-04,0.505500,0.510750,0.503500,0.509250,0.493134,260100000
2015-08-05,0.521750,0.522250,0.513500,0.514500,0.498218,234628000
2015-08-06,0.513250,0.517000,0.502750,0.511250,0.495071,655676000
2015-08-07,0.561500,0.584250,0.547000,0.574500,0.556319,1405248000
2015-08-10,0.570500,0.598750,0.567000,0.594500,0.575686,662304000
2015-08-11,0.585750,0.597250,0.585750,0.591500,0.572781,435008000
2015-08-12,0.582000,0.597250,0.582000,0.593000,0.574234,384048000
2015-08-13,0.593750,0.595000,0.586500,0.588000,0.569392,276884000
2015-08-14,0.587500,0.592000,0.584000,0.588500,0.569876,214652000
2015-08-17,0.587500,0.587500,0.577500,0.584750,0.566245,273880000
2015-08-18,0.580500,0.584500,0.572500,0.577000,0.561091,287084000
2015-08-19,0.576250,0.582750,0.568500,0.574750,0.558903,249248000
2015-08-20,0.568250,0.571000,0.551250,0.554000,0.538725,426932000
2015-08-21,0.550000,0.559250,0.536250,0.536750,0.521951,382664000
2015-08-24,0.506750,0.545750,0.500000,0.517750,0.503475,682284000
2015-08-25,0.540500,0.542500,0.507000,0.507000,0.493021,622684000
2015-08-26,0.523500,0.545750,0.519500,0.545250,0.530216,614976000
2015-08-27,0.551000,0.566000,0.547750,0.565750,0.550151,463764000
2015-08-28,0.565750,0.571750,0.561750,0.568250,0.552582,320944000
2015-08-31,0.565500,0.569500,0.559750,0.562000,0.546505,219352000
2015-09-01,0.545750,0.555000,0.535000,0.539000,0.524139,353408000
2015-09-02,0.553750,0.555500,0.544500,0.555250,0.539941,344044000
2015-09-03,0.563500,0.566250,0.555750,0.556750,0.541399,262556000
2015-09-04,0.547250,0.556000,0.543500,0.543750,0.528758,287972000
2015-09-08,0.557000,0.569250,0.554750,0.567000,0.551367,238448000
2015-09-09,0.568750,0.573500,0.554500,0.555750,0.540427,289392000
2015-09-10,0.552500,0.571500,0.550000,0.564500,0.548936,357076000
2015-09-11,0.558250,0.570000,0.556000,0.566250,0.550638,301584000
2015-09-14,0.569000,0.570750,0.564250,0.567250,0.551610,192460000
2015-09-15,0.567500,0.576500,0.565750,0.573500,0.557687,327976000
2015-09-16,0.572500,0.580750,0.568250,0.577500,0.561577,173508000
2015-09-17,0.587500,0.592750,0.581500,0.582750,0.566683,268712000
2015-09-18,0.574750,0.587250,0.571250,0.582250,0.566196,326412000
2015-09-21,0.583000,0.589500,0.580000,0.588250,0.572031,281840000
2015-09-22,0.575500,0.579500,0.569250,0.572250,0.556472,228356000
2015-09-23,0.572750,0.578500,0.570500,0.575000,0.559146,161632000
2015-09-24,0.571500,0.592000,0.562500,0.586000,0.569843,382440000
2015-09-25,0.593250,0.601750,0.584500,0.590250,0.573976,369692000
2015-09-28,0.590250,0.594000,0.578750,0.582500,0.566439,395584000
2015-09-29,0.588750,0.593750,0.580500,0.592750,0.576407,380736000
2015-09-30,0.598250,0.617000,0.594750,0.616250,0.599259,556380000
2015-10-01,0.616250,0.618000,0.586750,0.604250,0.587590,489296000
2015-10-02,0.601000,0.620000,0.594750,0.620000,0.602906,386144000
2015-10-05,0.624000,0.643250,0.620750,0.635500,0.617978,482024000
2015-10-06,0.628750,0.646500,0.626250,0.643750,0.626001,453216000
2015-10-07,0.645250,0.657000,0.634750,0.650500,0.632564,310152000
2015-10-08,0.647750,0.656000,0.636750,0.654250,0.636211,460068000
2015-10-09,0.650750,0.657000,0.639500,0.651750,0.633780,423248000
2015-10-12,0.652500,0.662500,0.647750,0.658750,0.640587,227588000
2015-10-13,0.653500,0.664000,0.651250,0.660000,0.641803,298444000
2015-10-14,0.660750,0.694750,0.660000,0.684000,0.665141,612148000
2015-10-15,0.685250,0.699750,0.678250,0.685750,0.666843,526048000
2015-10-16,0.688000,0.703000,0.686250,0.696500,0.677296,448396000
2015-10-19,0.698750,0.702000,0.687250,0.695250,0.676081,294712000
2015-10-20,0.692250,0.697500,0.687000,0.694250,0.675108,264824000
2015-10-21,0.698500,0.702750,0.684000,0.685250,0.666357,386280000
2015-10-22,0.693250,0.712250,0.692250,0.710000,0.690424,306884000
2015-10-23,0.716250,0.719500,0.705500,0.714750,0.695043,381776000
2015-10-26,0.715250,0.717000,0.705000,0.711500,0.691883,247436000
2015-10-27,0.708000,0.715500,0.707500,0.711000,0.691396,208268000
2015-10-28,0.715500,0.716750,0.705000,0.716750,0.696988,217036000
2015-10-29,0.705250,0.712500,0.690750,0.692000,0.672920,327168000
2015-10-30,0.699500,0.714250,0.694250,0.709250,0.689695,301160000
2015-11-02,0.711500,0.718250,0.707250,0.717500,0.697717,190088000
2015-11-03,0.713250,0.717250,0.704500,0.712500,0.692855,376768000
2015-11-04,0.710500,0.715750,0.697500,0.700750,0.681429,442264000
2015-11-05,0.704250,0.706250,0.690750,0.692750,0.673650,478800000
2015-11-06,0.761250,0.798500,0.745500,0.788750,0.767003,1172272000
2015-11-09,0.781000,0.787500,0.774250,0.785250,0.763599,492568000
2015-11-10,0.775000,0.779250,0.753750,0.770250,0.749013,552260000
2015-11-11,0.770750,0.776250,0.760000,0.762750,0.741720,619896000
2015-11-12,0.761000,0.768000,0.756750,0.760000,0.739046,291080000
2015-11-13,0.760750,0.764000,0.741250,0.745000,0.724459,292940000
2015-11-16,0.754750,0.760500,0.748750,0.760000,0.739046,344280000
2015-11-17,0.762000,0.766500,0.756750,0.760000,0.739046,257048000
2015-11-18,0.760250,0.776750,0.752000,0.775750,0.757226,350216000
2015-11-19,0.778500,0.785750,0.772250,0.778000,0.759422,254072000
2015-11-20,0.783750,0.789250,0.779000,0.784750,0.766011,239744000
2015-11-23,0.791250,0.791250,0.770250,0.773000,0.754542,242552000
2015-11-24,0.773000,0.786000,0.769500,0.779250,0.760642,195428000
2015-11-25,0.777750,0.787000,0.775500,0.778250,0.759666,138300000
2015-11-27,0.779750,0.787250,0.775750,0.784750,0.766011,86996000
2015-11-30,0.785500,0.796500,0.784750,0.793000,0.774064,327244000
2015-12-01,0.800000,0.819500,0.799250,0.818750,0.799199,409496000
2015-12-02,0.820000,0.828500,0.810750,0.812500,0.793098,294240000
2015-12-03,0.819000,0.827500,0.806750,0.810750,0.791390,246656000
2015-12-04,0.810750,0.845250,0.810750,0.843750,0.823602,458756000
2015-12-07,0.843500,0.843500,0.825250,0.827750,0.807984,333588000
2015-12-08,0.817500,0.842500,0.812250,0.839000,0.818965,314488000
2015-12-09,0.838750,0.843750,0.809250,0.817750,0.798223,372676000
2015-12-10,0.820250,0.829000,0.817500,0.824500,0.804812,236596000
2015-12-11,0.816250,0.822000,0.810500,0.812250,0.792854,227320000
2015-12-14,0.813000,0.818750,0.804500,0.814250,0.794806,275892000
2015-12-15,0.823500,0.830000,0.819000,0.824250,0.804568,307296000
2015-12-16,0.826000,0.832000,0.818750,0.829250,0.809448,236356000
2015-12-17,0.830500,0.839000,0.816250,0.816750,0.797247,254160000
2015-12-18,0.811000,0.819250,0.802500,0.803500,0.784313,395896000
2015-12-21,0.812250,0.823250,0.805000,0.822500,0.802859,284216000
2015-12-22,0.825000,0.831500,0.818250,0.823250,0.803591,130012000
2015-12-23,0.824500,0.829750,0.823000,0.826500,0.806764,122524000
2015-12-24,0.824000,0.831250,0.822750,0.829250,0.809448,52448000
2015-12-28,0.820500,0.828500,0.809000,0.828500,0.808716,142024000
2015-12-29,0.829000,0.844500,0.826750,0.842000,0.821894,203660000
2015-12-30,0.841250,0.848500,0.834500,0.834750,0.814817,180344000
2015-12-31,0.833500,0.837250,0.824000,0.824000,0.804323,148528000
2016-01-04,0.807250,0.814500,0.801000,0.809250,0.789926,358076000
2016-01-05,0.824500,0.836000,0.812500,0.822250,0.802615,490272000
2016-01-06,0.808750,0.812500,0.779000,0.788250,0.769427,449344000
2016-01-07,0.768500,0.773750,0.747000,0.757000,0.738923,645304000
2016-01-08,0.766750,0.767500,0.739250,0.740750,0.723061,398472000
2016-01-11,0.741500,0.747250,0.728750,0.742000,0.724282,409372000
2016-01-12,0.755250,0.765500,0.749250,0.754500,0.736483,469356000
2016-01-13,0.760250,0.765250,0.730750,0.731500,0.714032,481672000
2016-01-14,0.716500,0.725000,0.695500,0.716750,0.699635,600236000
2016-01-15,0.688000,0.696250,0.666000,0.677750,0.661566,841452000
2016-01-19,0.691750,0.711250,0.680500,0.683250,0.666935,457140000
2016-01-20,0.670250,0.695750,0.661250,0.687000,0.670595,481180000
2016-01-21,0.694500,0.705750,0.680250,0.695000,0.678404,481456000
2016-01-22,0.708250,0.716000,0.706750,0.711250,0.694266,257996000
2016-01-25,0.711000,0.719250,0.709000,0.710500,0.693534,270728000
2016-01-26,0.712000,0.720500,0.704750,0.717500,0.700367,227944000
2016-01-27,0.716500,0.718750,0.695500,0.709000,0.692070,231700000
2016-01-28,0.714750,0.717250,0.687500,0.701250,0.684505,276776000
2016-01-29,0.707250,0.733750,0.704500,0.732250,0.714764,310504000
2016-02-01,0.731500,0.736250,0.725250,0.732500,0.715008,289884000
2016-02-02,0.725000,0.728750,0.696500,0.701500,0.684748,341908000
2016-02-03,0.707000,0.711250,0.688750,0.705000,0.688165,326772000
2016-02-04,0.706000,0.721250,0.698250,0.705250,0.688409,348140000
2016-02-05,0.700500,0.708250,0.658750,0.660750,0.644972,600428000
2016-02-08,0.650750,0.654000,0.621250,0.630500,0.615444,608852000
